code_site,code_station,date_obs_elab,longitude,latitude,HIXM,HIXnJ,QINM,QINnJ,QIXM,QIXnJ,QmM,QmnJ
A2350200,A235020001,2017-08-22,7.45981862,48.271832622,,422.0,,48.0,,84.0,,71.0
A2350200,A235020001,2017-08-23,7.45981862,48.271832622,,420.0,,46.0,,79.0,,64.0
A2350200,A235020001,2017-08-24,7.45981862,48.271832622,,416.0,,,,71.0,,
A2350200,A235020001,2017-08-25,7.45981862,48.271832622,,413.0,,,,64.0,,
A2350200,A235020001,2017-08-26,7.45981862,48.271832622,,409.0,,,,57.0,,
A2350200,A235020001,2017-08-27,7.45981862,48.271832622,,404.0,,,,48.0,,
A2350200,A235020001,2017-08-28,7.45981862,48.271832622,,398.0,,,,,,
A2350200,A235020001,2017-08-29,7.45981862,48.271832622,,389.0,,,,,,
A2350200,A235020001,2017-08-30,7.45981862,48.271832622,,381.0,,,,,,
A2350200,A235020001,2017-08-31,7.45981862,48.271832622,,465.0,,,,227.0,,
A2350200,A235020001,2017-09-01,7.45981862,48.271832622,644.0,464.0,,83.0,1972.0,223.0,,133.0
A2350200,A235020001,2017-09-02,7.45981862,48.271832622,,644.0,,79.0,,1972.0,,492.0
A2350200,A235020001,2017-09-03,7.45981862,48.271832622,,532.0,,166.0,,644.0,,325.0
A2350200,A235020001,2017-09-04,7.45981862,48.271832622,,450.0,,91.0,,166.0,,124.0
A2350200,A235020001,2017-09-05,7.45981862,48.271832622,,427.0,,55.0,,96.0,,76.0
A2350200,A235020001,2017-09-06,7.45981862,48.271832622,,415.0,,,,68.0,,
A2350200,A235020001,2017-09-07,7.45981862,48.271832622,,429.0,,57.0,,102.0,,81.0
A2350200,A235020001,2017-09-08,7.45981862,48.271832622,,432.0,,66.0,,110.0,,82.0
A2350200,A235020001,2017-09-09,7.45981862,48.271832622,,431.0,,62.0,,108.0,,77.0
A2350200,A235020001,2017-09-10,7.45981862,48.271832622,,453.0,,104.0,,179.0,,141.0
A2350200,A235020001,2017-09-11,7.45981862,48.271832622,,445.0,,71.0,,150.0,,89.0
A2350200,A235020001,2017-09-12,7.45981862,48.271832622,,454.0,,119.0,,183.0,,158.0
A2350200,A235020001,2017-09-13,7.45981862,48.271832622,,458.0,,122.0,,198.0,,153.0
A2350200,A235020001,2017-09-14,7.45981862,48.271832622,,623.0,,179.0,,1669.0,,694.0
A2350200,A235020001,2017-09-15,7.45981862,48.271832622,,567.0,,366.0,,980.0,,552.0
A2350200,A235020001,2017-09-16,7.45981862,48.271832622,,530.0,,284.0,,629.0,,362.0
A2350200,A235020001,2017-09-17,7.45981862,48.271832622,,595.0,,407.0,,1302.0,,632.0
A2350200,A235020001,2017-09-18,7.45981862,48.271832622,,615.0,,686.0,,1559.0,,1074.0
A2350200,A235020001,2017-09-19,7.45981862,48.271832622,,554.0,,605.0,,843.0,,689.0
A2350200,A235020001,2017-09-20,7.45981862,48.271832622,,533.0,,524.0,,650.0,,591.0
A2350200,A235020001,2017-09-21,7.45981862,48.271832622,,517.0,,419.0,,529.0,,472.0
A2350200,A235020001,2017-09-22,7.45981862,48.271832622,,501.0,,343.0,,421.0,,376.0
A2350200,A235020001,2017-09-23,7.45981862,48.271832622,,488.0,,284.0,,343.0,,308.0
A2350200,A235020001,2017-09-24,7.45981862,48.271832622,,479.0,,250.0,,293.0,,269.0
A2350200,A235020001,2017-09-25,7.45981862,48.271832622,,473.0,,228.0,,263.0,,242.0
A2350200,A235020001,2017-09-26,7.45981862,48.271832622,,465.0,,198.0,,228.0,,213.0
A2350200,A235020001,2017-09-27,7.45981862,48.271832622,,476.0,,198.0,,279.0,,238.0
A2350200,A235020001,2017-09-28,7.45981862,48.271832622,,468.0,,198.0,,241.0,,218.0
A2350200,A235020001,2017-09-29,7.45981862,48.271832622,,465.0,,168.0,,227.0,,194.0
A2350200,A235020001,2017-09-30,7.45981862,48.271832622,,460.0,,154.0,,206.0,,178.0
A2350200,A235020001,2017-10-01,7.45981862,48.271832622,702.0,461.0,134.0,183.0,2935.0,210.0,378.0,196.0
A2350200,A235020001,2017-10-02,7.45981862,48.271832622,,456.0,,168.0,,190.0,,181.0
A2350200,A235020001,2017-10-03,7.45981862,48.271832622,,702.0,,186.0,,2935.0,,1108.0
A2350200,A235020001,2017-10-04,7.45981862,48.271832622,,537.0,,279.0,,687.0,,418.0
A2350200,A235020001,2017-10-05,7.45981862,48.271832622,,478.0,,210.0,,289.0,,247.0
A2350200,A235020001,2017-10-06,7.45981862,48.271832622,,528.0,,258.0,,613.0,,478.0
A2350200,A235020001,2017-10-07,7.45981862,48.271832622,,510.0,,328.0,,478.0,,372.0
A2350200,A235020001,2017-10-08,7.45981862,48.271832622,,567.0,,309.0,,978.0,,608.0
A2350200,A235020001,2017-10-09,7.45981862,48.271832622,,547.0,,558.0,,777.0,,651.0
A2350200,A235020001,2017-10-10,7.45981862,48.271832622,,523.0,,486.0,,574.0,,523.0
A2350200,A235020001,2017-10-11,7.45981862,48.271832622,,511.0,,393.0,,486.0,,447.0
A2350200,A235020001,2017-10-12,7.45981862,48.271832622,,497.0,,343.0,,395.0,,368.0
A2350200,A235020001,2017-10-13,7.45981862,48.271832622,,489.0,,299.0,,348.0,,318.0
A2350200,A235020001,2017-10-14,7.45981862,48.271832622,,482.0,,269.0,,311.0,,282.0
A2350200,A235020001,2017-10-15,7.45981862,48.271832622,,475.0,,237.0,,275.0,,251.0
A2350200,A235020001,2017-10-16,7.45981862,48.271832622,,467.0,,205.0,,237.0,,220.0
A2350200,A235020001,2017-10-17,7.45981862,48.271832622,,461.0,,183.0,,210.0,,197.0
A2350200,A235020001,2017-10-18,7.45981862,48.271832622,,457.0,,160.0,,196.0,,179.0
A2350200,A235020001,2017-10-19,7.45981862,48.271832622,,451.0,,154.0,,171.0,,163.0
A2350200,A235020001,2017-10-20,7.45981862,48.271832622,,449.0,,137.0,,164.0,,151.0
A2350200,A235020001,2017-10-21,7.45981862,48.271832622,,456.0,,134.0,,190.0,,151.0
A2350200,A235020001,2017-10-22,7.45981862,48.271832622,,491.0,,160.0,,359.0,,291.0
A2350200,A235020001,2017-10-23,7.45981862,48.271832622,,502.0,,289.0,,426.0,,361.0
A2350200,A235020001,2017-10-24,7.45981862,48.271832622,,499.0,,342.0,,407.0,,372.0
A2350200,A235020001,2017-10-25,7.45981862,48.271832622,,489.0,,269.0,,348.0,,309.0
A2350200,A235020001,2017-10-26,7.45981862,48.271832622,,481.0,,259.0,,304.0,,273.0
A2350200,A235020001,2017-10-27,7.45981862,48.271832622,,497.0,,241.0,,395.0,,282.0
A2350200,A235020001,2017-10-28,7.45981862,48.271832622,,494.0,,259.0,,376.0,,300.0
A2350200,A235020001,2017-10-29,7.45981862,48.271832622,,609.0,,241.0,,1480.0,,530.0
A2350200,A235020001,2017-10-30,7.45981862,48.271832622,,601.0,,673.0,,1372.0,,906.0
A2350200,A235020001,2017-10-31,7.45981862,48.271832622,,535.0,,507.0,,673.0,,590.0
A2350200,A235020001,2017-11-01,7.45981862,48.271832622,1386.0,523.0,320.0,514.0,27378.0,574.0,3566.0,534.0
A2350200,A235020001,2017-11-02,7.45981862,48.271832622,,519.0,,493.0,,543.0,,510.0
A2350200,A235020001,2017-11-03,7.45981862,48.271832622,,515.0,,357.0,,511.0,,443.0
A2350200,A235020001,2017-11-04,7.45981862,48.271832622,,491.0,,320.0,,357.0,,334.0
A2350200,A235020001,2017-11-05,7.45981862,48.271832622,,531.0,,320.0,,637.0,,422.0
A2350200,A235020001,2017-11-06,7.45981862,48.271832622,,527.0,,422.0,,606.0,,477.0
A2350200,A235020001,2017-11-07,7.45981862,48.271832622,,501.0,,365.0,,422.0,,385.0
A2350200,A235020001,2017-11-08,7.45981862,48.271832622,,525.0,,405.0,,589.0,,504.0
A2350200,A235020001,2017-11-09,7.45981862,48.271832622,,519.0,,429.0,,542.0,,462.0
A2350200,A235020001,2017-11-10,7.45981862,48.271832622,,515.0,,382.0,,512.0,,412.0
A2350200,A235020001,2017-11-11,7.45981862,48.271832622,,762.0,,512.0,,4121.0,,1920.0
A2350200,A235020001,2017-11-12,7.45981862,48.271832622,,1386.0,,4036.0,,27378.0,,14901.0
A2350200,A235020001,2017-11-13,7.45981862,48.271832622,,1160.0,,7914.0,,16697.0,,11546.0
A2350200,A235020001,2017-11-14,7.45981862,48.271832622,,912.0,,4682.0,,7914.0,,5998.0
A2350200,A235020001,2017-11-15,7.45981862,48.271832622,,787.0,,3278.0,,4682.0,,3890.0
A2350200,A235020001,2017-11-16,7.45981862,48.271832622,,720.0,,2467.0,,3278.0,,2821.0
A2350200,A235020001,2017-11-17,7.45981862,48.271832622,,675.0,,1927.0,,2467.0,,2176.0
A2350200,A235020001,2017-11-18,7.45981862,48.271832622,,642.0,,1598.0,,1942.0,,1768.0
A2350200,A235020001,2017-11-19,7.45981862,48.271832622,,693.0,,1573.0,,2774.0,,2079.0
A2350200,A235020001,2017-11-20,7.45981862,48.271832622,,637.0,,1573.0,,1866.0,,1692.0
A2350200,A235020001,2017-11-21,7.45981862,48.271832622,,673.0,,1587.0,,2431.0,,2111.0
A2350200,A235020001,2017-11-22,7.45981862,48.271832622,,652.0,,1912.0,,2094.0,,1998.0
A2350200,A235020001,2017-11-23,7.45981862,48.271832622,,640.0,,1766.0,,1912.0,,1859.0
A2350200,A235020001,2017-11-24,7.45981862,48.271832622,,662.0,,1710.0,,2251.0,,1808.0
A2350200,A235020001,2017-11-25,7.45981862,48.271832622,,954.0,,2063.0,,9184.0,,6136.0
A2350200,A235020001,2017-11-26,7.45981862,48.271832622,,952.0,,7059.0,,9122.0,,8039.0
A2350200,A235020001,2017-11-27,7.45981862,48.271832622,,882.0,,5821.0,,7059.0,,6377.0
A2350200,A235020001,2017-11-28,7.45981862,48.271832622,,1013.0,,6775.0,,11120.0,,9415.0
A2350200,A235020001,2017-11-29,7.45981862,48.271832622,,969.0,,7780.0,,9660.0,,8858.0
A2350200,A235020001,2017-11-30,7.45981862,48.271832622,,907.0,,6257.0,,7780.0,,7101.0
A2350200,A235020001,2017-12-01,7.45981862,48.271832622,1208.0,852.0,1739.0,4537.0,18763.0,6257.0,5125.0,5391.0
A2350200,A235020001,2017-12-02,7.45981862,48.271832622,,781.0,,3387.0,,4542.0,,3878.0
A2350200,A235020001,2017-12-03,7.45981862,48.271832622,,727.0,,2716.0,,3406.0,,3028.0
A2350200,A235020001,2017-12-04,7.45981862,48.271832622,,690.0,,2404.0,,2721.0,,2530.0
A2350200,A235020001,2017-12-05,7.45981862,48.271832622,,671.0,,2120.0,,2404.0,,2231.0
A2350200,A235020001,2017-12-06,7.45981862,48.271832622,,654.0,,1914.0,,2120.0,,1990.0
A2350200,A235020001,2017-12-07,7.45981862,48.271832622,,640.0,,1739.0,,1914.0,,1815.0
A2350200,A235020001,2017-12-08,7.45981862,48.271832622,,747.0,,1767.0,,3807.0,,3007.0
A2350200,A235020001,2017-12-09,7.45981862,48.271832622,,713.0,,2861.0,,3132.0,,2982.0
A2350200,A235020001,2017-12-10,7.45981862,48.271832622,,888.0,,2845.0,,7229.0,,4178.0
A2350200,A235020001,2017-12-11,7.45981862,48.271832622,,1041.0,,5948.0,,12101.0,,8826.0
A2350200,A235020001,2017-12-12,7.45981862,48.271832622,,994.0,,8826.0,,10478.0,,9774.0
A2350200,A235020001,2017-12-13,7.45981862,48.271832622,,942.0,,7229.0,,8826.0,,7864.0
A2350200,A235020001,2017-12-14,7.45981862,48.271832622,,1208.0,,7871.0,,18763.0,,12932.0
A2350200,A235020001,2017-12-15,7.45981862,48.271832622,,1072.0,,10508.0,,13232.0,,12045.0
A2350200,A235020001,2017-12-16,7.45981862,48.271832622,,996.0,,8264.0,,10545.0,,9336.0
A2350200,A235020001,2017-12-17,7.45981862,48.271832622,,924.0,,6270.0,,8264.0,,7120.0
A2350200,A235020001,2017-12-18,7.45981862,48.271832622,,852.0,,5146.0,,6270.0,,5792.0
A2350200,A235020001,2017-12-19,7.45981862,48.271832622,,807.0,,4106.0,,5146.0,,4586.0
A2350200,A235020001,2017-12-20,7.45981862,48.271832622,,777.0,,3881.0,,4448.0,,4061.0
A2350200,A235020001,2017-12-21,7.45981862,48.271832622,,751.0,,3584.0,,3881.0,,3695.0
A2350200,A235020001,2017-12-22,7.45981862,48.271832622,,760.0,,3786.0,,4068.0,,3925.0
A2350200,A235020001,2017-12-23,7.45981862,48.271832622,,766.0,,4015.0,,4207.0,,4128.0
A2350200,A235020001,2017-12-24,7.45981862,48.271832622,,765.0,,3931.0,,4186.0,,4085.0
A2350200,A235020001,2017-12-25,7.45981862,48.271832622,,756.0,,3635.0,,3994.0,,3818.0
A2350200,A235020001,2017-12-26,7.45981862,48.271832622,,739.0,,3291.0,,3635.0,,3476.0
A2350200,A235020001,2017-12-27,7.45981862,48.271832622,,729.0,,3186.0,,3445.0,,3287.0
A2350200,A235020001,2017-12-28,7.45981862,48.271832622,,747.0,,2739.0,,3807.0,,3225.0
A2350200,A235020001,2017-12-29,7.45981862,48.271832622,,775.0,,2381.0,,4404.0,,2732.0
A2350200,A235020001,2017-12-30,7.45981862,48.271832622,,946.0,,3290.0,,8936.0,,4764.0
A2350200,A235020001,2017-12-31,7.45981862,48.271832622,,955.0,,7914.0,,9216.0,,8366.0
A2350200,A235020001,2018-01-01,7.45981862,48.271832622,2002.0,1023.0,2381.0,8208.0,,11466.0,,9101.0
A2350200,A235020001,2018-01-02,7.45981862,48.271832622,,1002.0,,8328.0,,10746.0,,9199.0
A2350200,A235020001,2018-01-03,7.45981862,48.271832622,,1247.0,,8298.0,,20518.0,,12317.0
A2350200,A235020001,2018-01-04,7.45981862,48.271832622,,1932.0,,13084.0,,,,
A2350200,A235020001,2018-01-05,7.45981862,48.271832622,,1990.0,,36874.0,,,,
A2350200,A235020001,2018-01-06,7.45981862,48.271832622,,1625.0,,22734.0,,36874.0,,28528.0
A2350200,A235020001,2018-01-07,7.45981862,48.271832622,,1352.0,,16257.0,,22734.0,,19230.0
A2350200,A235020001,2018-01-08,7.45981862,48.271832622,,1194.0,,11431.0,,16257.0,,13853.0
A2350200,A235020001,2018-01-09,7.45981862,48.271832622,,1060.0,,7437.0,,11431.0,,9213.0
A2350200,A235020001,2018-01-10,7.45981862,48.271832622,,948.0,,5828.0,,7437.0,,6499.0
A2350200,A235020001,2018-01-11,7.45981862,48.271832622,,889.0,,4599.0,,5828.0,,5169.0
A2350200,A235020001,2018-01-12,7.45981862,48.271832622,,836.0,,3473.0,,4599.0,,4050.0
A2350200,A235020001,2018-01-13,7.45981862,48.271832622,,777.0,,3012.0,,3473.0,,3246.0
A2350200,A235020001,2018-01-14,7.45981862,48.271832622,,748.0,,2564.0,,3012.0,,2773.0
A2350200,A235020001,2018-01-15,7.45981862,48.271832622,,722.0,,2381.0,,2634.0,,2461.0
A2350200,A235020001,2018-01-16,7.45981862,48.271832622,,1147.0,,2634.0,,14596.0,,7367.0
A2350200,A235020001,2018-01-17,7.45981862,48.271832622,,1067.0,,9445.0,,11707.0,,10535.0
A2350200,A235020001,2018-01-18,7.45981862,48.271832622,,1506.0,,10962.0,,30218.0,,16233.0
A2350200,A235020001,2018-01-19,7.45981862,48.271832622,,1515.0,,24732.0,,30695.0,,27354.0
A2350200,A235020001,2018-01-20,7.45981862,48.271832622,,1447.0,,21095.0,,27196.0,,22956.0
A2350200,A235020001,2018-01-21,7.45981862,48.271832622,,1457.0,,20796.0,,27696.0,,22797.0
A2350200,A235020001,2018-01-22,7.45981862,48.271832622,,2002.0,,20881.0,,,,
A2350200,A235020001,2018-01-23,7.45981862,48.271832622,,1946.0,,33202.0,,,,
A2350200,A235020001,2018-01-24,7.45981862,48.271832622,,1561.0,,20762.0,,33202.0,,26075.0
A2350200,A235020001,2018-01-25,7.45981862,48.271832622,,1307.0,,14804.0,,20762.0,,17265.0
A2350200,A235020001,2018-01-26,7.45981862,48.271832622,,1153.0,,13266.0,,14804.0,,13967.0
A2350200,A235020001,2018-01-27,7.45981862,48.271832622,,1108.0,,9445.0,,13266.0,,11020.0
A2350200,A235020001,2018-01-28,7.45981862,48.271832622,,1010.0,,7960.0,,9481.0,,8727.0
A2350200,A235020001,2018-01-29,7.45981862,48.271832622,,965.0,,7008.0,,7960.0,,7434.0
A2350200,A235020001,2018-01-30,7.45981862,48.271832622,,934.0,,6300.0,,7025.0,,6775.0
A2350200,A235020001,2018-01-31,7.45981862,48.271832622,,1081.0,,5594.0,,12309.0,,6374.0
A2350200,A235020001,2018-02-01,7.45981862,48.271832622,1252.0,1252.0,1974.0,12309.0,18495.0,18495.0,5095.0,15787.0
A2350200,A235020001,2018-02-02,7.45981862,48.271832622,,1139.0,,12091.0,,14336.0,,13338.0
A2350200,A235020001,2018-02-03,7.45981862,48.271832622,,1076.0,,9736.0,,12091.0,,10742.0
A2350200,A235020001,2018-02-04,7.45981862,48.271832622,,1019.0,,7619.0,,9810.0,,8510.0
A2350200,A235020001,2018-02-05,7.45981862,48.271832622,,955.0,,6200.0,,7650.0,,6857.0
A2350200,A235020001,2018-02-06,7.45981862,48.271832622,,905.0,,5426.0,,6227.0,,5827.0
A2350200,A235020001,2018-02-07,7.45981862,48.271832622,,874.0,,4517.0,,5450.0,,4970.0
A2350200,A235020001,2018-02-08,7.45981862,48.271832622,,839.0,,3871.0,,4663.0,,4262.0
A2350200,A235020001,2018-02-09,7.45981862,48.271832622,,800.0,,3397.0,,3890.0,,3647.0
A2350200,A235020001,2018-02-10,7.45981862,48.271832622,,780.0,,3028.0,,3533.0,,3235.0
A2350200,A235020001,2018-02-11,7.45981862,48.271832622,,751.0,,2892.0,,3059.0,,2996.0
A2350200,A235020001,2018-02-12,7.45981862,48.271832622,,769.0,,2690.0,,3347.0,,2933.0
A2350200,A235020001,2018-02-13,7.45981862,48.271832622,,729.0,,2433.0,,2731.0,,2513.0
A2350200,A235020001,2018-02-14,7.45981862,48.271832622,,711.0,,2084.0,,2486.0,,2254.0
A2350200,A235020001,2018-02-15,7.45981862,48.271832622,,823.0,,1997.0,,4326.0,,2159.0
A2350200,A235020001,2018-02-16,7.45981862,48.271832622,,874.0,,3533.0,,5450.0,,4027.0
A2350200,A235020001,2018-02-17,7.45981862,48.271832622,,1014.0,,3567.0,,9626.0,,6729.0
A2350200,A235020001,2018-02-18,7.45981862,48.271832622,,940.0,,5968.0,,7188.0,,6432.0
A2350200,A235020001,2018-02-19,7.45981862,48.271832622,,906.0,,5170.0,,6253.0,,5585.0
A2350200,A235020001,2018-02-20,7.45981862,48.271832622,,868.0,,4496.0,,5309.0,,4859.0
A2350200,A235020001,2018-02-21,7.45981862,48.271832622,,835.0,,4117.0,,4579.0,,4335.0
A2350200,A235020001,2018-02-22,7.45981862,48.271832622,,817.0,,3498.0,,4214.0,,3870.0
A2350200,A235020001,2018-02-23,7.45981862,48.271832622,,784.0,,3281.0,,3602.0,,3427.0
A2350200,A235020001,2018-02-24,7.45981862,48.271832622,,766.0,,2937.0,,3298.0,,3103.0
A2350200,A235020001,2018-02-25,7.45981862,48.271832622,,747.0,,2554.0,,2998.0,,2755.0
A2350200,A235020001,2018-02-26,7.45981862,48.271832622,,732.0,,2256.0,,2776.0,,2510.0
A2350200,A235020001,2018-02-27,7.45981862,48.271832622,,754.0,,2459.0,,3106.0,,2686.0
A2350200,A235020001,2018-02-28,7.45981862,48.271832622,,718.0,,1974.0,,2580.0,,2311.0
A2350200,A235020001,2018-03-01,7.45981862,48.271832622,891.0,698.0,1985.0,2077.0,5866.0,2318.0,2961.0,2218.0
A2350200,A235020001,2018-03-02,7.45981862,48.271832622,,695.0,,2053.0,,2280.0,,2210.0
A2350200,A235020001,2018-03-03,7.45981862,48.271832622,,684.0,,2042.0,,2143.0,,2083.0
A2350200,A235020001,2018-03-04,7.45981862,48.271832622,,699.0,,1985.0,,2330.0,,2124.0
A2350200,A235020001,2018-03-05,7.45981862,48.271832622,,705.0,,2088.0,,2407.0,,2255.0
A2350200,A235020001,2018-03-06,7.45981862,48.271832622,,715.0,,2159.0,,2539.0,,2276.0
A2350200,A235020001,2018-03-07,7.45981862,48.271832622,,719.0,,2268.0,,2593.0,,2359.0
A2350200,A235020001,2018-03-08,7.45981862,48.271832622,,719.0,,2357.0,,2593.0,,2424.0
A2350200,A235020001,2018-03-09,7.45981862,48.271832622,,701.0,,2256.0,,2357.0,,2319.0
A2350200,A235020001,2018-03-10,7.45981862,48.271832622,,796.0,,2305.0,,3816.0,,2742.0
A2350200,A235020001,2018-03-11,7.45981862,48.271832622,,845.0,,2907.0,,4792.0,,3466.0
A2350200,A235020001,2018-03-12,7.45981862,48.271832622,,805.0,,3567.0,,3987.0,,3715.0
A2350200,A235020001,2018-03-13,7.45981862,48.271832622,,841.0,,3585.0,,4706.0,,4009.0
A2350200,A235020001,2018-03-14,7.45981862,48.271832622,,830.0,,4175.0,,4482.0,,4271.0
A2350200,A235020001,2018-03-15,7.45981862,48.271832622,,827.0,,4194.0,,4414.0,,4275.0
A2350200,A235020001,2018-03-16,7.45981862,48.271832622,,819.0,,3835.0,,4253.0,,4096.0
A2350200,A235020001,2018-03-17,7.45981862,48.271832622,,799.0,,3637.0,,3871.0,,3741.0
A2350200,A235020001,2018-03-18,7.45981862,48.271832622,,797.0,,3351.0,,3831.0,,3544.0
A2350200,A235020001,2018-03-19,7.45981862,48.271832622,,769.0,,2952.0,,3351.0,,3131.0
A2350200,A235020001,2018-03-20,7.45981862,48.271832622,,744.0,,2733.0,,2952.0,,2829.0
A2350200,A235020001,2018-03-21,7.45981862,48.271832622,,730.0,,2459.0,,2754.0,,2581.0
A2350200,A235020001,2018-03-22,7.45981862,48.271832622,,715.0,,2369.0,,2539.0,,2436.0
A2350200,A235020001,2018-03-23,7.45981862,48.271832622,,720.0,,2433.0,,2607.0,,2521.0
A2350200,A235020001,2018-03-24,7.45981862,48.271832622,,718.0,,2415.0,,2580.0,,2513.0
A2350200,A235020001,2018-03-25,7.45981862,48.271832622,,708.0,,2305.0,,2446.0,,2376.0
A2350200,A235020001,2018-03-26,7.45981862,48.271832622,,697.0,,2171.0,,2305.0,,2247.0
A2350200,A235020001,2018-03-27,7.45981862,48.271832622,,691.0,,2100.0,,2231.0,,2147.0
A2350200,A235020001,2018-03-28,7.45981862,48.271832622,,891.0,,2226.0,,5866.0,,3070.0
A2350200,A235020001,2018-03-29,7.45981862,48.271832622,,891.0,,3835.0,,5866.0,,4194.0
A2350200,A235020001,2018-03-30,7.45981862,48.271832622,,804.0,,3816.0,,3964.0,,3884.0
A2350200,A235020001,2018-03-31,7.45981862,48.271832622,,799.0,,3515.0,,3871.0,,3730.0
A2350200,A235020001,2018-04-01,7.45981862,48.271832622,794.0,794.0,761.0,3430.0,3780.0,3780.0,1949.0,3600.0
A2350200,A235020001,2018-04-02,7.45981862,48.271832622,,778.0,,3074.0,,3505.0,,3257.0
A2350200,A235020001,2018-04-03,7.45981862,48.271832622,,753.0,,2804.0,,3090.0,,2980.0
A2350200,A235020001,2018-04-04,7.45981862,48.271832622,,775.0,,2761.0,,3447.0,,2958.0
A2350200,A235020001,2018-04-05,7.45981862,48.271832622,,766.0,,2839.0,,3298.0,,3094.0
A2350200,A235020001,2018-04-06,7.45981862,48.271832622,,738.0,,2602.0,,2863.0,,2743.0
A2350200,A235020001,2018-04-07,7.45981862,48.271832622,,723.0,,2459.0,,2648.0,,2570.0
A2350200,A235020001,2018-04-08,7.45981862,48.271832622,,713.0,,2343.0,,2512.0,,2453.0
A2350200,A235020001,2018-04-09,7.45981862,48.271832622,,707.0,,2268.0,,2433.0,,2355.0
A2350200,A235020001,2018-04-10,7.45981862,48.271832622,,723.0,,2268.0,,2648.0,,2390.0
A2350200,A235020001,2018-04-11,7.45981862,48.271832622,,703.0,,2088.0,,2381.0,,2225.0
A2350200,A235020001,2018-04-12,7.45981862,48.271832622,,684.0,,1974.0,,2147.0,,2079.0
A2350200,A235020001,2018-04-13,7.45981862,48.271832622,,719.0,,1941.0,,2593.0,,2175.0
A2350200,A235020001,2018-04-14,7.45981862,48.271832622,,683.0,,1855.0,,2135.0,,1984.0
A2350200,A235020001,2018-04-15,7.45981862,48.271832622,,696.0,,1812.0,,2293.0,,1918.0
A2350200,A235020001,2018-04-16,7.45981862,48.271832622,,680.0,,1730.0,,2103.0,,1899.0
A2350200,A235020001,2018-04-17,7.45981862,48.271832622,,653.0,,1599.0,,1802.0,,1701.0
A2350200,A235020001,2018-04-18,7.45981862,48.271832622,,640.0,,1443.0,,1670.0,,1565.0
A2350200,A235020001,2018-04-19,7.45981862,48.271832622,,624.0,,1386.0,,1518.0,,1446.0
A2350200,A235020001,2018-04-20,7.45981862,48.271832622,,626.0,,1309.0,,1537.0,,1416.0
A2350200,A235020001,2018-04-21,7.45981862,48.271832622,,617.0,,1169.0,,1455.0,,1332.0
A2350200,A235020001,2018-04-22,7.45981862,48.271832622,,604.0,,1143.0,,1343.0,,1252.0
A2350200,A235020001,2018-04-23,7.45981862,48.271832622,,638.0,,1131.0,,1651.0,,1379.0
A2350200,A235020001,2018-04-24,7.45981862,48.271832622,,612.0,,1124.0,,1414.0,,1281.0
A2350200,A235020001,2018-04-25,7.45981862,48.271832622,,583.0,,1018.0,,1176.0,,1111.0
A2350200,A235020001,2018-04-26,7.45981862,48.271832622,,658.0,,1045.0,,1855.0,,1363.0
A2350200,A235020001,2018-04-27,7.45981862,48.271832622,,580.0,,985.0,,1154.0,,1093.0
A2350200,A235020001,2018-04-28,7.45981862,48.271832622,,564.0,,958.0,,1039.0,,997.0
A2350200,A235020001,2018-04-29,7.45981862,48.271832622,,578.0,,865.0,,1139.0,,1021.0
A2350200,A235020001,2018-04-30,7.45981862,48.271832622,,544.0,,761.0,,908.0,,845.0
A2350200,A235020001,2018-05-01,7.45981862,48.271832622,770.0,527.0,406.0,741.0,3363.0,806.0,985.0,777.0
A2350200,A235020001,2018-05-02,7.45981862,48.271832622,,524.0,,718.0,,789.0,,751.0
A2350200,A235020001,2018-05-03,7.45981862,48.271832622,,518.0,,677.0,,756.0,,721.0
A2350200,A235020001,2018-05-04,7.45981862,48.271832622,,507.0,,606.0,,698.0,,662.0
A2350200,A235020001,2018-05-05,7.45981862,48.271832622,,495.0,,551.0,,638.0,,603.0
A2350200,A235020001,2018-05-06,7.45981862,48.271832622,,478.0,,479.0,,561.0,,534.0
A2350200,A235020001,2018-05-07,7.45981862,48.271832622,,470.0,,453.0,,527.0,,491.0
A2350200,A235020001,2018-05-08,7.45981862,48.271832622,,462.0,,438.0,,494.0,,466.0
A2350200,A235020001,2018-05-09,7.45981862,48.271832622,,456.0,,413.0,,471.0,,446.0
A2350200,A235020001,2018-05-10,7.45981862,48.271832622,,629.0,,406.0,,1565.0,,818.0
A2350200,A235020001,2018-05-11,7.45981862,48.271832622,,533.0,,510.0,,842.0,,625.0
A2350200,A235020001,2018-05-12,7.45981862,48.271832622,,466.0,,429.0,,510.0,,485.0
A2350200,A235020001,2018-05-13,7.45981862,48.271832622,,526.0,,420.0,,798.0,,496.0
A2350200,A235020001,2018-05-14,7.45981862,48.271832622,,770.0,,798.0,,3363.0,,1905.0
A2350200,A235020001,2018-05-15,7.45981862,48.271832622,,712.0,,1117.0,,2499.0,,1566.0
A2350200,A235020001,2018-05-16,7.45981862,48.271832622,,715.0,,1067.0,,2539.0,,1713.0
A2350200,A235020001,2018-05-17,7.45981862,48.271832622,,658.0,,1282.0,,1855.0,,1511.0
A2350200,A235020001,2018-05-18,7.45981862,48.271832622,,596.0,,974.0,,1282.0,,1154.0
A2350200,A235020001,2018-05-19,7.45981862,48.271832622,,554.0,,791.0,,974.0,,919.0
A2350200,A235020001,2018-05-20,7.45981862,48.271832622,,531.0,,740.0,,829.0,,794.0
