code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,statut_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,commentaire_influence_generale_site,commentaire_site,libelle_departement
K3264010,La Saunade à Pontaumur,STANDARD,674712.0,6530166.0,26,2.674016959,45.870688818,536.0,3.0,1.0,1.0,K3264000,K3264000,['63283'],K326,['PONTAUMUR'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K3264000,la Saunade,http://id.eaufrance.fr/CEA/K3264000,,,['PUY-DE-DOME']
K3273010,Le Sioulet à Miremont [La Prugne],STANDARD,676997.2571721,6531863.5951102,26,2.703393305,45.88605654,511.0,3.0,1.0,1.0,K32-0300,K3270300,['63228'],K327,['MIREMONT'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K32-0300,le Sioulet,http://id.eaufrance.fr/CEA/K32-0300,,Station gérée par la DIREN Centre jusqu'en octobre 2007.,['PUY-DE-DOME']
K3292020,La Sioule à Saint-Priest-des-Champs [Fades-Besserve EDF - QNR],STANDARD,684155.0,6541573.0,26,2.795363182,45.97369317,446.0,3.0,1.0,1.0,K3--0200,K3290200,['63388'],K329,['SAINT-PRIEST-DES-CHAMPS'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K3--0200,la Sioule,http://id.eaufrance.fr/CEA/K3--0200,Attention: il s'agit d'un débit naturel reconstitué (QNR),Les valeurs publiées représentent les débits naturels reconstitués de la Sioule aux Fades-Besserve (débits obtenus par la somme algébrique suivante : turbines+deverses+variations de réserve). Débits calculés par EDF/DTG depuis le 01/07/1976.,['PUY-DE-DOME']
K3293041,L'Auzelle à Saint-Priest-des-Champs,PONCTUEL,681889.0,6544816.0,26,2.765974016,46.002839348,,,1.0,,K3297400,K3297400,['63388'],K329,['SAINT-PRIEST-DES-CHAMPS'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K3297400,l'Auzelle,http://id.eaufrance.fr/CEA/K3297400,,Point de mesure ONDE (Observatoire National Des Etiages),['PUY-DE-DOME']
K3293042,La Sioule à Miremont,STANDARD,682203.0,6536509.0,26,2.770343618,45.928044052,476.0,2.0,1.0,1.0,K3--0200,K3290200,['63228'],K329,['MIREMONT'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K3--0200,la Sioule,http://id.eaufrance.fr/CEA/K3--0200,,,['PUY-DE-DOME']
K3302010,La Sioule à Châteauneuf-les-Bains,STANDARD,692362.5889512,6547775.4009278,26,2.901263157,46.029687193,380.0,3.0,1.0,3.0,K3--0200,K3300200,['63100'],K330,['CHATEAUNEUF-LES-BAINS'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K3--0200,la Sioule,http://id.eaufrance.fr/CEA/K3--0200,Complexe hydroéléctrique de Fades-Besserve en amont,Station gérée par la DIREN Centre jusqu'en octobre 2007.,['PUY-DE-DOME']
K3302011,Le Braynant à Châteauneuf-les-Bains,PONCTUEL,691532.0,6549344.0,26,2.890497151,46.043802419,,,1.0,,K3308100,K3308100,['63100'],K330,['CHATEAUNEUF-LES-BAINS'],['63'],['84'],['AUVERGNE-RHONE-ALPES'],K3308100,le Braynant,http://id.eaufrance.fr/CEA/K3308100,,Point de mesure ONDE (Observatoire National Des Etiages),['PUY-DE-DOME']
K3322010,La Sioule à Ébreuil,STANDARD,707316.1879861,6557389.6428397,26,3.094733176,46.116265978,308.0,3.0,1.0,3.0,K3--0200,K3320200,['03107'],K332,['EBREUIL'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3--0200,la Sioule,http://id.eaufrance.fr/CEA/K3--0200,Complexe hydroéléctrique de Fades-Besserve en amont,Station gérée par la DIREN Centre jusqu'en octobre 2007.,['ALLIER']
K3322011,La Cèpe à Ébreuil,PONCTUEL,705358.0,6556368.0,26,3.069366103,46.107084528,,,1.0,,K3324000,K3324000,['03107'],K332,['EBREUIL'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3324000,la Cèpe,http://id.eaufrance.fr/CEA/K3324000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3330001,La Bouble à Louroux-de-Bouble,STANDARD,697144.0,6570313.0,26,2.962940722,46.232672357,379.0,3.0,1.0,1.0,K33-0300,K3330300,['03152'],K333,['LOUROUX-DE-BOUBLE'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K33-0300,la Bouble,http://id.eaufrance.fr/CEA/K33-0300,,,['ALLIER']
K3350001,Le Puy Guillon à Blomard,PONCTUEL,699331.0,6575202.0,26,2.991312117,46.276702485,,,1.0,,K3354000,K3354000,['03032'],K335,['BLOMARD'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3354000,le Puy Guillon,http://id.eaufrance.fr/CEA/K3354000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3373010,La Bouble à Chareil-Cintrat,STANDARD,717475.624177,6573734.1605432,26,3.226889561,46.263259164,252.0,3.0,1.0,1.0,K33-0300,K3370300,['03059'],K337,['CHAREIL-CINTRAT'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K33-0300,la Bouble,http://id.eaufrance.fr/CEA/K33-0300,,Station gérée par la DIREN Centre jusqu'en octobre 2007.,['ALLIER']
K3374710,Le Boublon à Fourilles,STANDARD,715273.0,6571545.0,26,3.198221226,46.24359969,255.0,3.0,1.0,1.0,K3374700,K3374700,['03116'],K337,['FOURILLES'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3374700,le Boublon,http://id.eaufrance.fr/CEA/K3374700,,,['ALLIER']
K3374711,Le Boublon à Taxat-Senat,PONCTUEL,711886.0,6568246.0,26,3.154179441,46.213960943,,,1.0,,K3374700,K3374700,['03278'],K337,['TAXAT-SENAT'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3374700,le Boublon,http://id.eaufrance.fr/CEA/K3374700,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3382010,La Sioule à Saint-Pourçain-sur-Sioule,STANDARD,722821.3438592,6578858.8154122,26,3.296543414,46.30924567,238.0,3.0,1.0,2.0,K3--0200,K3380200,['03254'],K338,['SAINT-POURCAIN-SUR-SIOULE'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3--0200,la Sioule,http://id.eaufrance.fr/CEA/K3--0200,Existence d'une microcentrale en amont et d'un bief,"Station gérée par l'UH Centre jusqu'en octobre 2007. Puis par l'UH AUVERGNE jusqu'en 2021, puis par l'UH ACVL. K3382010 01 Sioule à St Pourçain (station active) : 04/07/1985 -> .... K3382010 02 Sioule à St Pourçain [La Moutte] fermée (ancienne station hydro2 K3382005) : 07/07/1966 -> 05/07/1985 K3382010 03 Sioule à St Pourçain [Auberge des Aubrelles] 04/03/2021 ->10/02/2025 = Installation provisoire durant le temps des travaux de changement de la passerelle de la station K3382010 01.",['ALLIER']
K3382011,La Guèze à Verneuil-en-Bourbonnais,PONCTUEL,720313.0,6582608.0,26,3.264112885,46.343086012,,,1.0,,K3389000,K3389000,['03307'],K338,['VERNEUIL-EN-BOURBONNAIS'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3389000,la Guèze,http://id.eaufrance.fr/CEA/K3389000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3400810,L'Allier à Châtel-de-Neuvre,STANDARD,724364.1523817,6589184.9394132,26,3.317129541,46.402174526,225.0,3.0,1.0,3.0,K---0080,K3400080,['03065'],K340,['CHATEL-DE-NEUVRE'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K---0080,l'Allier,http://id.eaufrance.fr/CEA/K---0080,,,['ALLIER']
K3410001,Le ruisseau de Belleau à Treteau,PONCTUEL,737398.0,6588080.0,26,3.486688976,46.391627694,,,1.0,,K3415100,K3415100,['03289'],K341,['TRETEAU'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3415100,,http://id.eaufrance.fr/CEA/K3415100,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3420001,Le Bresnay à Besson,PONCTUEL,721052.0,6594790.0,26,3.27427157,46.452757201,,,1.0,,K3426000,K3426000,['03026'],K342,['BESSON'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3426000,le Bresnay,http://id.eaufrance.fr/CEA/K3426000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3450810,L'Allier à Moulins,STANDARD,724958.3079544,6606844.4190806,26,3.325811556,46.561166622,210.0,3.0,1.0,3.0,K---0080,K3450080,['03190'],K345,['MOULINS'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K---0080,l'Allier,http://id.eaufrance.fr/CEA/K---0080,,,['ALLIER']
K3464010,La Queune à Neuvy,STANDARD,722187.207852,6608782.4568787,26,3.289730145,46.578714584,210.0,3.0,1.0,1.0,K3464000,K3464000,['03200'],K346,['NEUVY'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3464000,la Queune,http://id.eaufrance.fr/CEA/K3464000,,,['ALLIER']
K3464011,La Queune à Noyant-d'Allier,PONCTUEL,711365.0,6599382.0,26,3.148179211,46.494339237,,,1.0,,K3464000,K3464000,['03202'],K346,"[""NOYANT-D'ALLIER""]",['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3464000,la Queune,http://id.eaufrance.fr/CEA/K3464000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3500001,La Loire à Marigny,PONCTUEL,715584.0,6608863.0,26,3.203505778,46.57962552,,,1.0,,K3506000,K3506000,['03162'],K350,['MARIGNY'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3506000,la Loire,http://id.eaufrance.fr/CEA/K3506000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3533010,La Burge à Agonges [Le Vieux Cheval],STANDARD,710421.0,6614460.0,26,3.136210287,46.630122608,208.0,3.0,1.0,1.0,K35-0300,K3530300,['03002'],K353,['AGONGES'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K35-0300,la Burge,http://id.eaufrance.fr/CEA/K35-0300,,,['ALLIER']
K3540001,L'Ours à Autry-Issards,PONCTUEL,710638.0,6604307.0,26,3.13881334,46.538698088,,,1.0,,K3544000,K3544000,['03012'],K354,['AUTRY-ISSARDS'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3544000,l'Ours,http://id.eaufrance.fr/CEA/K3544000,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3553010,La Burge à Aubigny,STANDARD,711292.0,6620523.0,26,3.147743162,46.684701027,198.0,3.0,1.0,1.0,K35-0300,K3550300,['03009'],K355,['AUBIGNY'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K35-0300,la Burge,http://id.eaufrance.fr/CEA/K35-0300,,,['ALLIER']
K3570810,L'Allier à Livry,STANDARD,703814.4644214,6628742.2915522,26,3.049976106,46.758792532,184.0,3.0,2.0,3.0,K---0080,K3570080,['58144'],K357,['LIVRY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K---0080,l'Allier,http://id.eaufrance.fr/CEA/K---0080,,,['NIEVRE']
K3570811,Le Beaumont à Livry,PONCTUEL,704794.0,6627987.0,26,3.062801847,46.751985576,,,1.0,,K3577500,K3577500,['58144'],K357,['LIVRY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K3577500,le Beaumont,http://id.eaufrance.fr/CEA/K3577500,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K3603010,La Bieudre à Pouzy-Mésangy,STANDARD,700373.0,6622995.0,26,3.004882292,46.707054293,201.0,3.0,1.0,1.0,K36-0300,K3600300,['03210'],K360,['POUZY-MESANGY'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K36-0300,la Bieudre,http://id.eaufrance.fr/CEA/K36-0300,,,['ALLIER']
K3603011,Le Pont Lung à Saint-Plaisir,PONCTUEL,697854.0,6610791.0,26,2.971967169,46.597163307,,,1.0,,K3605500,K3605500,['03251'],K360,['SAINT-PLAISIR'],['03'],['84'],['AUVERGNE-RHONE-ALPES'],K3605500,le Pont Lung,http://id.eaufrance.fr/CEA/K3605500,,Point de mesure ONDE (Observatoire National Des Etiages),['ALLIER']
K3640001,Le ruisseau de l'étang Bernot à Neuvy-le-Barrois,PONCTUEL,703848.0,6639694.0,26,3.050507259,46.857400372,,,1.0,,K3647100,K3647100,['18164'],K364,['NEUVY-LE-BARROIS'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K3647100,,http://id.eaufrance.fr/CEA/K3647100,,Point de mesure ONDE (Observatoire National Des Etiages),['CHER']
K3640002,Le Pont Aubert à Mars-sur-Allier,PONCTUEL,706425.0,6638960.0,26,3.084321589,46.850771786,,,1.0,,K3645000,K3645000,['58158'],K364,['MARS-SUR-ALLIER'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K3645000,le Pont Aubert,http://id.eaufrance.fr/CEA/K3645000,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K3650810,L'Allier à Cuffy,STANDARD,705373.7827363,6649558.5372242,26,3.070649892,46.946206772,175.0,3.0,1.0,1.0,K---0080,K3650080,['18082'],K365,['CUFFY'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K---0080,l'Allier,http://id.eaufrance.fr/CEA/K---0080,,,['CHER']
K4000010,La Loire à Cours-les-Barres,STANDARD,705478.0,6657310.0,26,3.07211312,47.01599577,170.0,3.0,1.0,3.0,----0000,K4000000,['18075'],K400,['COURS-LES-BARRES'],['18'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['CHER']
K4013010,L'Aubois à Grossouvre,STANDARD,694861.0,6643834.0,26,2.932501164,46.894667119,183.0,0.0,1.0,1.0,K40-0300,K4010300,['18106'],K401,['GROSSOUVRE'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K40-0300,l'Aubois,http://id.eaufrance.fr/CEA/K40-0300,,,['CHER']
K4013011,Le ruisseau le Luisant à Germigny-l'Exempt,PONCTUEL,692282.0,6646651.0,26,2.898579474,46.920005547,,,1.0,,K4018000,K4018000,['18101'],K401,"[""GERMIGNY-L'EXEMPT""]",['18'],['24'],['CENTRE-VAL DE LOIRE'],K4018000,,http://id.eaufrance.fr/CEA/K4018000,,Point de mesure ONDE (Observatoire National Des Etiages),['CHER']
K4030010,La Loire à la Charité-sur-Loire,STANDARD,701140.0,6675187.0,26,3.015051976,47.176965668,160.0,3.0,2.0,2.0,----0000,K4030000,['58059'],K403,['CHARITE-SUR-LOIRE'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,Barrage de Villerest.,,['NIEVRE']
K4030011,Le Moulin à Germigny-sur-Loire,PONCTUEL,705351.0,6665073.0,26,3.070532559,47.085888928,,,1.0,,K4034400,K4034400,['58124'],K403,['GERMIGNY-SUR-LOIRE'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4034400,le Moulin,http://id.eaufrance.fr/CEA/K4034400,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K4044010,Le Mazou à Bulcy,STANDARD,702128.0,6682667.0,26,3.028132207,47.244303577,159.0,3.0,1.0,1.0,K4044000,K4044000,['58042'],K404,['BULCY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4044000,le Mazou,http://id.eaufrance.fr/CEA/K4044000,,,['NIEVRE']
K4046510,L'Asvins à Bulcy,STANDARD,702131.0,6682692.0,26,3.028171984,47.244528632,159.0,3.0,1.0,1.0,K4046500,K4046500,['58042'],K404,['BULCY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4046500,,http://id.eaufrance.fr/CEA/K4046500,,,['NIEVRE']
K4046511,La Sillondre à Chasnay,PONCTUEL,713862.0,6682988.0,26,3.183265471,47.247052004,,,1.0,,K4044800,K4044800,['58061'],K404,['CHASNAY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4044800,la Sillondre,http://id.eaufrance.fr/CEA/K4044800,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K4046512,Le Saint Jean à Varennes-lès-Narcy,PONCTUEL,705356.0,6681006.0,26,3.070786736,47.229332011,,,1.0,,K4045500,K4045500,['58302'],K404,['VARENNES-LES-NARCY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4045500,le Saint Jean,http://id.eaufrance.fr/CEA/K4045500,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K4050010,La Loire à Pouilly-sur-Loire,STANDARD,696689.0,6686619.0,26,2.95619953,47.279876749,160.0,3.0,2.0,2.0,----0000,K4030000,['58215'],K403,['POUILLY-SUR-LOIRE'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,Barrage de Villerest.,,['NIEVRE']
K4073110,La Vauvise à Saint-Bouize,STANDARD,692175.0,6685605.0,26,2.896502475,47.270710326,150.0,0.0,1.0,1.0,K40-0310,K4070310,['18200'],K407,['SAINT-BOUIZE'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K40-0310,la Vauvise,http://id.eaufrance.fr/CEA/K40-0310,,,['CHER']
K4073111,Le Ragnon à Lugny-Champagne,PONCTUEL,686336.0,6676392.0,26,2.819551502,47.187674483,,,1.0,,K4075400,K4075400,['18132'],K407,['LUGNY-CHAMPAGNE'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K4075400,le Ragnon,http://id.eaufrance.fr/CEA/K4075400,,Point de mesure ONDE (Observatoire National Des Etiages),['CHER']
K4073112,Le Boisseau à Vinon,PONCTUEL,684909.0,6685861.0,26,2.800390327,47.272889416,,,1.0,,K4077500,K4077500,['18287'],K407,['VINON'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K4077500,le Boisseau,http://id.eaufrance.fr/CEA/K4077500,,Point de mesure ONDE (Observatoire National Des Etiages),['CHER']
K4080010,La Loire à Saint-Satur,STANDARD,689933.0,6693438.0,26,2.866673734,47.341195586,144.0,3.0,1.0,2.0,----0000,K4080000,['18233'],K408,['SAINT-SATUR'],['18'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,Barrage de Villerest.,,['CHER']
K4094010,Le Nohain à Saint-Martin-sur-Nohain [Villiers],STANDARD,699779.0,6695053.0,26,2.997072304,47.355810634,155.0,2.0,1.0,1.0,K4094000,K4094000,['58256'],K409,['SAINT-MARTIN-SUR-NOHAIN'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4094000,le Nohain,http://id.eaufrance.fr/CEA/K4094000,,,['NIEVRE']
K4094011,Le Crezan à Donzy,PONCTUEL,707940.0,6698824.0,26,3.105251625,47.389710026,,,1.0,,K4098200,K4098200,['58102'],K409,['DONZY'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4098200,le Crezan,http://id.eaufrance.fr/CEA/K4098200,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K4100010,La Loire à Cosne-Cours-sur-Loire,STANDARD,694010.0,6701218.0,26,2.920565381,47.41128135,150.0,3.0,2.0,1.0,----0000,K4100000,['58086'],K410,['COSNE-COURS-SUR-LOIRE'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['NIEVRE']
K4123010,La Vrille à Arquian,STANDARD,698683.0,6715588.0,26,2.982492736,47.540661546,157.0,3.0,1.0,1.0,K41-0300,K4120300,['58012'],K412,['ARQUIAN'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K41-0300,la Vrille,http://id.eaufrance.fr/CEA/K41-0300,,,['NIEVRE']
K4123011,Les Vallées à Arquian,PONCTUEL,700216.0,6712039.0,26,3.002869636,47.508716535,,,1.0,,K4125000,K4125000,['58012'],K412,['ARQUIAN'],['58'],['27'],['BOURGOGNE-FRANCHE-COMTE'],K4125000,les Vallées,http://id.eaufrance.fr/CEA/K4125000,,Point de mesure ONDE (Observatoire National Des Etiages),['NIEVRE']
K4130001,Le Balance à Sury-près-Léré,PONCTUEL,688872.0,6708700.0,26,2.852243769,47.478566428,,,1.0,,K4134200,K4134200,['18257'],K413,['SURY-PRES-LERE'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K4134200,le Balance,http://id.eaufrance.fr/CEA/K4134200,,Point de mesure ONDE (Observatoire National Des Etiages),['CHER']
K4130002,La Venelle à Beaulieu-sur-Loire,PONCTUEL,684188.0,6711952.0,26,2.789935565,47.50774411,,,1.0,,K4136000,K4136000,['45029'],K413,['BEAULIEU-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4136000,la Venelle,http://id.eaufrance.fr/CEA/K4136000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4140001,La Cheuille à Faverelles,PONCTUEL,695082.0,6719533.0,26,2.934580163,47.576154816,,,1.0,,K4144000,K4144000,['45141'],K414,['FAVERELLES'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4144000,la Cheuille,http://id.eaufrance.fr/CEA/K4144000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4150010,La Loire à Châtillon-sur-Loire,STANDARD,682525.0,6721274.0,26,2.767477835,47.591612694,135.0,3.0,2.0,1.0,----0000,K4100000,['45087'],K410,['CHATILLON-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['LOIRET']
K4150011,L'Ethelin à Châtillon-sur-Loire,PONCTUEL,679163.0,6717195.0,26,2.722933878,47.55479903,,,1.0,,K4156500,K4156500,['45087'],K415,['CHATILLON-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4156500,l'Ethelin,http://id.eaufrance.fr/CEA/K4156500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4150012,L'Ousson à Dammarie-en-Puisaye,PONCTUEL,690241.0,6724597.0,26,2.870073838,47.621682756,,,1.0,,K4154500,K4154500,['45120'],K415,['DAMMARIE-EN-PUISAYE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4154500,l'Ousson,http://id.eaufrance.fr/CEA/K4154500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4150013,L'Ethelin à Châtillon-sur-Loire,STANDARD,680791.0,6720905.0,26,2.744421295,47.588243027,,,1.0,1.0,K4156500,K4156500,['45087'],K415,['CHATILLON-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4156500,l'Ethelin,http://id.eaufrance.fr/CEA/K4156500,,,['LOIRET']
K4170001,Le ru de Pont-Chevron à la Bussière,PONCTUEL,683271.0,6734792.0,26,2.776895837,47.713305862,,,1.0,,K4176500,K4176500,['45060'],K417,['BUSSIERE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4176500,,http://id.eaufrance.fr/CEA/K4176500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4170002,Le ruisseau de Botteron à Ouzouer-sur-Trézée,PONCTUEL,686863.0,6730684.0,26,2.824921379,47.676412579,,,1.0,,K417500A,00000000,['45245'],K417,['OUZOUER-SUR-TREZEE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K417500A,,http://id.eaufrance.fr/CEA/K417500A,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4170003,Le ruisseau de l'Aubruyère à Ouzouer-sur-Trézée,PONCTUEL,687784.0,6729446.0,26,2.837229648,47.665287318,,,1.0,,K4175500,K4175500,['45245'],K417,['OUZOUER-SUR-TREZEE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4175500,,http://id.eaufrance.fr/CEA/K4175500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4170004,à Ouzouer-sur-Trézée,PONCTUEL,686524.0,6728581.0,26,2.820467217,47.657477002,158.0,3.0,2.0,0.0,K4176000,K4176000,['45245'],K417,['OUZOUER-SUR-TREZEE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4176000,,http://id.eaufrance.fr/CEA/K4176000,,,['LOIRET']
K4180010,La Loire à Saint-Martin-sur-Ocre et à Gien,STANDARD,672376.0,6731538.0,26,2.631800114,47.683650637,125.0,3.0,1.0,3.0,----0000,K4180000,"['45155', '45291']",K418,"['GIEN', 'SAINT-MARTIN-SUR-OCRE']",['45'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['LOIRET']
K4180011,L'Ocre à Saint-Firmin-sur-Loire,PONCTUEL,676534.0,6722714.0,26,2.687686594,47.604388252,,,1.0,,K4185500,K4185500,['45276'],K418,['SAINT-FIRMIN-SUR-LOIRE'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4185500,l'Ocre,http://id.eaufrance.fr/CEA/K4185500,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4180012,La Loire à Gien [débit complet après Villerest],STANDARD,672376.0,6731538.0,26,2.631800114,47.683650637,,,1.0,3.0,----0000,K4180000,['45155'],K418,['GIEN'],['45'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,,['LOIRET']
K4190001,Le Rousson à Autry-le-Châtel,PONCTUEL,671823.0,6724573.0,26,2.624870333,47.620936551,,,1.0,,K4198000,K4198000,['45016'],K419,['AUTRY-LE-CHATEL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4198000,le Rousson,http://id.eaufrance.fr/CEA/K4198000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4190002,La Notreure à Autry-le-Châtel,STANDARD,669173.0,6722711.0,26,2.589719421,47.604058086,157.0,0.0,1.0,0.0,K4194000,K4194000,['45016'],K419,['AUTRY-LE-CHATEL'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4194000,la Notreure,http://id.eaufrance.fr/CEA/K4194000,,,['LOIRET']
K4230001,La Sange à Saint-Aignan-le-Jaillard,PONCTUEL,657794.0,6734542.0,26,2.437156894,47.709914524,,,1.0,,K4235000,K4235000,['45268'],K423,['SAINT-AIGNAN-LE-JAILLARD'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4235000,la Sange,http://id.eaufrance.fr/CEA/K4235000,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4240001,Le Bec d'Able à Viglain,PONCTUEL,648573.0,6734133.0,26,2.314242154,47.705577197,,,1.0,,K42-0300,K4240300,['45336'],K424,['VIGLAIN'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K42-0300,le Bec d'Able,http://id.eaufrance.fr/CEA/K42-0300,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4280001,Le Saint-Laurent aux Bordes,PONCTUEL,656774.0,6748009.0,26,2.422241021,47.831052572,,,1.0,,K4284200,K4284200,['45042'],K428,['BORDES'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K4284200,le Saint-Laurent,http://id.eaufrance.fr/CEA/K4284200,,Point de mesure ONDE (Observatoire National Des Etiages),['LOIRET']
K4280002,La Bonnée à Saint-Aignan-des-Gués,STANDARD,648870.0,6748826.0,26,2.316506457,47.83783723,107.0,2.0,1.0,1.0,K42-0310,K4280310,['45267'],K428,['SAINT-AIGNAN-DES-GUES'],['45'],['24'],['CENTRE-VAL DE LOIRE'],K42-0310,la Bonnée,http://id.eaufrance.fr/CEA/K42-0310,,,['LOIRET']
